ReviewID,ProductID,UserID,name,category,ratings,reviews
RW36289,P123081,U0323237,"Redmi Note 11 (Space Black, 4GB RAM, 64GB Storage)|90Hz FHD+ AMOLED Display | QualcommÃ‚Â® SnapdragonÃ¢â€žÂ¢ 680-6nm | 33W Charger ...", Electronics,4.1,"The Redmi Note 11 is a solid choice for budget-conscious buyers looking for a phone that doesn't skimp on quality. The Space Black color is sleek and stylish, while the 4GB RAM and 64GB storage provide ample space for apps and media"
RW36290,P123082,U0995871,"Dell USB Wireless Keyboard and Mouse Set- KM3322W, Anti-Fade & Spill-Resistant Keys, up to 36 Month Battery Life, 3Y Advan...", Electronics,4.2,"The Dell USB Wireless Keyboard and Mouse Set is a solid choice for anyone in need of a reliable wireless setup. The keys are anti-fade and spill-resistant, ensuring longevity and durability. With an impressive battery life of up to 36 months, you won't have to worry about frequent replacements"
RW36291,P123083,U0100944,"Mi 10000mAH Li-Polymer, Micro-USB and Type C Input Port, Power Bank 3i with 18W Fast Charging (Midnight Black)", Electronics,4.3,"The Mi 10000mAH Li-Polymer, Micro-USB and Type C Input Port, Power Bank 3i is a solid choice for anyone in need of an efficient power bank. With its fast charging capabilities, you can quickly power up your devices without any hassle"
RW36292,P123084,U0186153,"Oppo F21s Pro (Dawnlight Gold, 8GB RAM, 128 Storage) with No Cost EMI/Additional Exchange Offers", Electronics,3.9,"The Oppo F21s Pro is an impressive mid-range smartphone that offers solid performance for its price point. The camera is decent for everyday photography, although it struggles in low light conditions. The battery life could be better, lasting only about a day's worth of moderate use"
RW36293,P123085,U0779630,"ZEBRONICS Zeb-Bro in Ear Wired Earphones with Mic, 3.5mm Audio Jack, 10mm Drivers, Phone/Tablet Compatible(Green)", Electronics,3.5,"""The product's sound quality is decent for its price range, especially considering its powerful 10mm drivers. However, the earbud fit could be more secure for active use, as they tend to slip out easily"
RW36294,P123086,U0073942,"realme TechLife Buds T100 Bluetooth Truly Wireless in Ear Earbuds with mic, AI ENC for Cs, Google Fast Pair, 28 Hours T...", Electronics,4,"""The Realme TechLife Buds T100 are some pretty solid earbuds! I love how they connect quickly using Google Fast Pair. The sound quality is pretty good too, especially during calls thanks to the AI ENC feature. The battery life could be better though - I only got about 28 hours out of them"
RW36295,P123087,U0878519,"Noise ColorFit Pulse Grand Smart Watch with 1.69""(4.29cm) HD Display, 60 Sports Modes, 150 Watch Faces, Fast Charge, Spo2,...", Electronics,4,"The Noise ColorFit Pulse Grand Smart Watch is quite impressive for its price point. It has a vibrant 1.69â€ display that's easy to read in all lighting conditions, plus over 150 customizable watch faces"
RW36296,P123088,U0067930,realme Narzo 50 Pro 5G (Hyper Blue 6GB RAM+128GB Storage) Super AMOLED | Advanced Dimensity 920 5G Gaming Processor | 50% ..., Electronics,4.1,"The Realme Narzo 50 Pro 5G is quite impressive for its price point! The Hyper Blue color is sleek and stylish, while the 6GB RAM + 128GB storage offers ample space for all your apps and files. The advanced Dimensity 920 5G gaming processor ensures smooth performance during gaming sessions"
RW36297,P123089,U0032719,boAt BassHeads 220 Wired in Ear Earphones with Inline Mic(Black), Electronics,4.1,"The Boat Bassheads are great for everyday use, they offer solid sound quality at an affordable price point. The inline mic is convenient for taking calls or using voice commands, though I wish it was slightly more responsive. Comfortable fit and decent bass performance make these earphones a good value overall"
RW36298,P123090,U0114770,"Samsung Galaxy M33 5G (Deep Ocean Blue, 8GB, 128GB Storage) | 6000mAh Battery | Upto 16GB RAM with RAM Plus | Travel Adapt...", Electronics,4.1,"The new Samsung Galaxy M33 5G is definitely an impressive piece of tech! I love its vibrant Deep Ocean Blue color, and its performance is smooth thanks to up to 16GB RAM with RAM Plus feature"
RW36299,P123091,U0232889,"Fire-Boltt India's No 1 Smartwatch Brand Talk 2 Bluetooth Cing Smartwatch with Dual Button, Hands On Voice Assistance, ...", Electronics,4.2,"The Fire-Boltt Talk 2 is an impressive smartwatch from India's top brand! With its dual button design, hands-on voice assistance, and Bluetooth calling capabilities, this watch makes staying connected easy and stylish. The display quality is sharp and vibrant, making it easy to read notifications or track your fitness goals"
RW36300,P123092,U0241765,"ZEBRONICS Zeb-Bro in Ear Wired Earphones with Mic, 3.5mm Audio Jack, 10mm Drivers, Phone/Tablet Compatible(Blue)", Electronics,3.5,"The Zebronics Zeb-Bro earphones are decent for their price point. The sound quality is good thanks to the 10mm drivers, but they lack some bass. The mic works well for calls and voice notes. However, they're not the most comfortable for long hours of use due to their bulky design"
RW36301,P123093,U0352730,"Dell MS116 1000Dpi USB Wired Optical Mouse, Led Tracking, Scrolling Wheel, Plug and Play.", Electronics,4.5,"Review: The Dell MS116 optical mouse is a solid choice for anyone in need of a reliable pointing device. Its LED tracking ensures smooth movement across most surfaces, while its scroll wheel makes navigating through long documents or web pages a breeze. It's also plug-and-play, so you won't have to waste time installing drivers"
RW36302,P123094,U0167828,"Noise Pulse Go Buzz Bluetooth Cing Smart Watch, 1.69"" Clear Display, 550Nits,150+ Watch face, Comfort Strap, Heart Rat...", Electronics,4.1,"The Noise Pulse Go Buzz Bluetooth smart watch is quite impressive with its clear display and brightness level of 550 nits. The variety of over 150 watch faces adds a personal touch. The heart rate monitor is accurate, making it suitable for fitness enthusiasts. However, there are some minor issues that prevent me from giving it a higher rating"
RW36303,P123095,U0150856,"SanDisk Ultra microSD UHS-I Card 32GB, 120MB/s R", Electronics,4.4,"""The Sandisk Ultra MicroSD card is great for expanding storage on your devices. It's fast and reliable, perfect for storing photos, videos, and apps without any issues. The only downside is that it's not as fast as some other cards in its class"
RW36304,P123096,U0398509,"HP w100 480P 30 FPS Digital Webcam with Built-in Mic, Plug and Play Setup, Wide-Angle View for Video Cing on Skype, Zoo...", Electronics,3.7,"The HP w100 digital webcam is alright, I guess. It has decent video quality at 480p and 30 fps, which makes video calls smooth enough. The built-in mic works fine too, no complaints there. The wide-angle view comes in handy during video conferences or group chats, so that's another plus"
RW36305,P123097,U0787559,"Samsung Original 25W USB Travel Lightning Adapter for Cellular Phones, Black", Electronics,4.4,"This adapter is fantastic for traveling! It's compact and lightweight, making it easy to carry around. The charging speed is also quite impressive - your phone will be juiced up in no time. However, I wish it came in more color options. Overall, I'd definitely recommend this adapter for anyone who's always on the go"
RW36306,P123098,U0834968,"Tygot Adjustable Aluminium oy Tripod Stand Holder for Mobile Phones & Camera, 360 mm -1060 mm (42 Inch), 1/4 inch Screw...", Electronics,3.3,"""The Tygot tripod is okay I guess. It's got some nice height adjustability which I liked, but the aluminum build felt kinda cheap in my hands. The screw mount was also kind of flimsy so my phone kept slipping out while filming"
RW36307,P123099,U0923019,"boAt Wave C Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Cing Chip, 1.69Ã¢â‚¬Â HD Display with 550 NITS & 7...", Electronics,3.8,"The Boat Wave C is an average smartwatch for everyday use - not bad, not great either. It has a bright display at 550 nits, making outdoor visibility excellent. The smart talk feature is handy for quick replies or messages when you're in a rush. However, battery life could be better; expect around two days with moderate usage"
RW36308,P123100,U0983237,"Portronics Konnect L 1.2M Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function for iPhone, iPad (Grey)", Electronics,4.2,"The Portronics Konnect L is a reliable charging cable that offers fast charging capabilities at an affordable price. The grey color is sleek and stylish, making it an attractive option for those who want their tech accessories to match their devices. The cable is also quite durable, able to withstand regular use without fraying or breaking"
RW36309,P123101,U0963827,"boAt Airdopes 172 True Wireless in Ear Earbuds with ENxÃ¢â€žÂ¢ Tech, Beast Mode, 35H Playtime, 11mm Drivers, ASAPÃ¢â€žÂ¢ Charge, IPX4,...", Electronics,3.8,"The Boat Airdopes 172 earbuds offer decent sound quality thanks to their 11mm drivers, but they don't quite live up to their ""Beast Mode"" moniker. The battery life is respectable at 35 hours, but the earbuds themselves only last for about 6 hours before needing a recharge"
RW36310,P123102,U0557977,Panasonic CR-2032/5BE Lithium Coin Battery - Pack of 5, Electronics,4.4,"""These batteries have been great so far! They last forever in my devices and I love that they come in a pack of five. The only downside is that they're a bit pricey compared to other brands"
RW36311,P123104,U0585375,"MI 10000mAh Lithium Ion, Lithium Polymer Power Bank Pocket Pro with 22.5 Watt Fast Charging, Dual Input Ports(Micro-USB an...", Electronics,4.3,"Review: ""The MI 10000mAh power bank is quite impressive - compact yet powerful enough for daily use. Its fast charging capabilities are great, especially when you're in a rush. The dual input ports are convenient too. However, there's room for improvement in terms of build quality; feels a bit plasticky"
RW36312,P123105,U0341763,"pTron Bullet Pro 36W PD Quick Charger, 3 Port Fast Car Charger Adapter - Compatible with  Smartphones & Tablets (Black)", Electronics,4,"The Ptron Bullet Pro is a reliable car charger that delivers fast charging speeds for my devices. I appreciate the three ports, allowing me to charge multiple gadgets simultaneously during long drives. However, I wish the design was more compact and sleek as it looks quite bulky compared to other car chargers in the market"
RW36313,P123106,U0734783,Boya ByM1 Auxiliary Omnidirectional Lavalier Condenser Microphone with 20ft Audio Cable (Black), Electronics,4,"This microphone is great for recording audio in noisy environments thanks to its omnidirectional pickup pattern. The audio cable length at 20 feet gives you plenty of room to move around while recording too. However, I did find that it was slightly less sensitive than I would have liked when using in quieter settings, hence the lower score"
RW36314,P123107,U0937469,Samsung EVO Plus 64GB microSDXC UHS-I U1 130MB/s Full HD & 4K UHD Memory Card with Adapter (MB-MC64KA), Electronics,4.3,"The Samsung EVO Plus 64GB microSDXC UHS-I U1 memory card is an excellent choice for anyone looking for fast data transfer speeds and reliable storage. With up to 130MB/s read and 90MB/s write speeds, this memory card can handle high-resolution photos and videos without any issues"
RW36315,P123108,U0066786,"OnePlus Nord Buds CE Truly Wireless Bluetooth in Ear Earbuds (Mist Grey, True Wireless)", Electronics,3.8,"The OnePlus Nord Buds CE are decent truly wireless earbuds for their price range. The sound quality is pretty good, especially for bass lovers, but they lack some depth for more complex tracks. Battery life could be better too - you'll need to charge them every few days if you use them heavily"
